"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 01 17:23:48 MSK 2020","Tue Dec 01 17:25:34 MSK 2020","106100","","Переводы по номеру карты клиенту банка - интеграционные тесты","","Переводы по номеру карты клиенту банка - интеграционные тесты","Проверить в ленте операций отображение операции перевода Клиенту ОТП-банка по номеру карты (со счета)","Проверить в ленте операций отображение операции перевода Клиенту ОТП-банка по номеру карты (со счета)",""
"passed","Tue Dec 01 18:11:51 MSK 2020","Tue Dec 01 18:11:59 MSK 2020","7646","","Интеграционные тесты входа в приложение","","Интеграционные тесты входа в приложение","Ошибка при входе по продукту - неверный продукт, но верный телефон","Ошибка при входе по продукту - неверный продукт, но верный телефон",""
"passed","Tue Dec 01 18:32:36 MSK 2020","Tue Dec 01 18:33:03 MSK 2020","27285","","Кредитная карта - выписки - интеграционные тесты","","Кредитная карта - выписки - интеграционные тесты","Документ выписки должен успешно выгрузится","Документ выписки должен успешно выгрузится",""
"failed","Tue Dec 01 17:44:33 MSK 2020","Tue Dec 01 17:44:59 MSK 2020","26575","","Переводы в другой банк организациям - интеграционные тесты","","Переводы в другой банк организациям - интеграционные тесты","Выгрузка квитанции со страницы успешного перевода В другой банк - Организациям","Выгрузка квитанции со страницы успешного перевода В другой банк - Организациям",""
"passed","Tue Dec 01 18:06:35 MSK 2020","Tue Dec 01 18:07:14 MSK 2020","39611","","Проведение переводов через продукт Сохранение продукта при переходе по закладкам в переводе","","Проведение переводов через продукт Сохранение продукта при переходе по закладкам в переводе","По номеру карты","По номеру карты",""
"passed","Tue Dec 01 18:26:18 MSK 2020","Tue Dec 01 18:26:41 MSK 2020","23522","","Витрина карт","","Витрина карт","Проверка активности кнопки Оформить карту при повторном возвращении на страницу витрины карты","Проверка активности кнопки Оформить карту при повторном возвращении на страницу витрины карты",""
"passed","Tue Dec 01 18:22:00 MSK 2020","Tue Dec 01 18:22:30 MSK 2020","30163","","Бонусная система рыбки - баланс - интеграционные тесты","","Бонусная система рыбки - баланс - интеграционные тесты","Не должны отображаться рыбки, если клиент не подключен к бонусной системе","Не должны отображаться рыбки, если клиент не подключен к бонусной системе",""
"skipped","Tue Dec 01 18:30:27 MSK 2020","Tue Dec 01 18:30:27 MSK 2020","0","","Проверка карточек продуктов-призраков по Вкладам","","Проверка карточек продуктов-призраков по Вкладам","Отказ от предложения с выбором причины ""Мешает просмотру""","Отказ от предложения с выбором причины ""Мешает просмотру""",""
"passed","Tue Dec 01 18:16:43 MSK 2020","Tue Dec 01 18:17:23 MSK 2020","39767","","Интеграционные тесты нотификации смены паспортных данных Интеграционные тесты при отсутствии оффера","","Интеграционные тесты нотификации смены паспортных данных Интеграционные тесты при отсутствии оффера","Не должен отображаться маркер нотификации возле кнопки входа в профиль","Не должен отображаться маркер нотификации возле кнопки входа в профиль",""
"passed","Tue Dec 01 17:45:26 MSK 2020","Tue Dec 01 17:47:10 MSK 2020","104291","","Переводы в другой банк организациям - интеграционные тесты","","Переводы в другой банк организациям - интеграционные тесты","Проверить в ленте операций отображение операции перевода В другой банк - Организациям","Проверить в ленте операций отображение операции перевода В другой банк - Организациям",""
"failed","Tue Dec 01 17:17:28 MSK 2020","Tue Dec 01 17:19:15 MSK 2020","106241","","Переводы по номеру карты - интеграционные тесты","","Переводы по номеру карты - интеграционные тесты","Должна отобаржаться ошибка при превышении лимита и успешно проходить платеж без превышения","Должна отобаржаться ошибка при превышении лимита и успешно проходить платеж без превышения",""
"failed","Tue Dec 01 17:31:38 MSK 2020","Tue Dec 01 17:34:10 MSK 2020","152027","","Переводы по номеру телефона клиенту банка - интеграционные тесты","","Переводы по номеру телефона клиенту банка - интеграционные тесты","Проверить в ленте операций отображение операции перевода Клиенту ОТП-банка по номеру телефона (с карты)","Проверить в ленте операций отображение операции перевода Клиенту ОТП-банка по номеру телефона (с карты)",""
"passed","Tue Dec 01 18:19:59 MSK 2020","Tue Dec 01 18:21:03 MSK 2020","63440","","Security integration tests","","Security integration tests","Изменение пароля через профиль у клиента с неверефицированным номером телефона","Изменение пароля через профиль у клиента с неверефицированным номером телефона",""
"skipped","Tue Dec 01 18:30:27 MSK 2020","Tue Dec 01 18:30:27 MSK 2020","0","","Проверка карточек продуктов-призраков по Вкладам","","Проверка карточек продуктов-призраков по Вкладам","Отклик на предложение ""Мне интересно""","Отклик на предложение ""Мне интересно""",""
"passed","Tue Dec 01 18:17:23 MSK 2020","Tue Dec 01 18:18:02 MSK 2020","39828","","Интеграционные тесты нотификации смены паспортных данных Интеграционные тесты при отсутствии оффера","","Интеграционные тесты нотификации смены паспортных данных Интеграционные тесты при отсутствии оффера","Не должен отображаться маркер нотификации возле кнопки сообщений","Не должен отображаться маркер нотификации возле кнопки сообщений",""
"failed","Tue Dec 01 17:38:02 MSK 2020","Tue Dec 01 17:39:29 MSK 2020","86665","","Переводы между своими счетами - интеграционные тесты","","Переводы между своими счетами - интеграционные тесты","Выгрузка квитанции в pdf со страницы успешного перевода Между своими счетами (со счета на карту) с конверсией","Выгрузка квитанции в pdf со страницы успешного перевода Между своими счетами (со счета на карту) с конверсией",""
"passed","Tue Dec 01 18:26:41 MSK 2020","Tue Dec 01 18:26:59 MSK 2020","17268","","Витрина карт","","Витрина карт","Проверка недоступности страницы карты при переходе по прямой ссылке на недоступную карту","Проверка недоступности страницы карты при переходе по прямой ссылке на недоступную карту",""
"passed","Tue Dec 01 18:30:27 MSK 2020","Tue Dec 01 18:30:52 MSK 2020","24692","","Отображение POS кредита - интеграционные тесты","","Отображение POS кредита - интеграционные тесты","POS кредит должен отображаться корректно","POS кредит должен отображаться корректно",""
"passed","Tue Dec 01 17:47:37 MSK 2020","Tue Dec 01 17:49:17 MSK 2020","100316","","Переводы в другой банк в бюджет - интеграционные тесты","","Переводы в другой банк в бюджет - интеграционные тесты","Выгрузка квитанции со страницы успешного перевода В другой банк - Бюджетным организациям","Выгрузка квитанции со страницы успешного перевода В другой банк - Бюджетным организациям",""
"passed","Tue Dec 01 16:56:24 MSK 2020","Tue Dec 01 16:58:04 MSK 2020","100062","","PaymentForm - Rapida - integration tests","","PaymentForm - Rapida - integration tests","Выгрузка квитанции со страницы успешной оплаты Мобильной связи Yota (со счета)","Выгрузка квитанции со страницы успешной оплаты Мобильной связи Yota (со счета)",""
"passed","Tue Dec 01 17:59:27 MSK 2020","Tue Dec 01 18:00:22 MSK 2020","55410","","Открытие накопительного счета - интеграционные тесты","","Открытие накопительного счета - интеграционные тесты","Открытие вклада в Максимальный в долларах","Открытие вклада в Максимальный в долларах",""
"failed","Tue Dec 01 17:15:57 MSK 2020","Tue Dec 01 17:17:28 MSK 2020","91763","","Переводы по номеру карты - интеграционные тесты","","Переводы по номеру карты - интеграционные тесты","Успешный перевод с неверифицированным номером телефона","Успешный перевод с неверифицированным номером телефона",""
"passed","Tue Dec 01 18:07:14 MSK 2020","Tue Dec 01 18:07:56 MSK 2020","41305","","Проведение переводов через продукт Сохранение продукта при переходе по закладкам в переводе","","Проведение переводов через продукт Сохранение продукта при переходе по закладкам в переводе","Клиенту банка","Клиенту банка",""
"passed","Tue Dec 01 18:11:26 MSK 2020","Tue Dec 01 18:11:35 MSK 2020","8314","","Интеграционные тесты входа в приложение","","Интеграционные тесты входа в приложение","Ошибка при входе по продукту - без продукта","Ошибка при входе по продукту - без продукта",""
"passed","Tue Dec 01 17:01:43 MSK 2020","Tue Dec 01 17:03:16 MSK 2020","92855","","PaymentForm - Rapida - integration tests","","PaymentForm - Rapida - integration tests","Успешная оплата мобильноя связи Мегафон","Успешная оплата мобильноя связи Мегафон",""
"passed","Tue Dec 01 18:05:29 MSK 2020","Tue Dec 01 18:05:53 MSK 2020","23837","","Депозиты - Калькулятор - интеграционные тесты","","Депозиты - Калькулятор - интеграционные тесты","Пользователю отображается список вкладов на основе набора параметров 1","Пользователю отображается список вкладов на основе набора параметров 1",""
"passed","Tue Dec 01 18:11:43 MSK 2020","Tue Dec 01 18:11:51 MSK 2020","8136","","Интеграционные тесты входа в приложение","","Интеграционные тесты входа в приложение","Ошибка при входе по продукту - нет продукта и телефона","Ошибка при входе по продукту - нет продукта и телефона",""
"passed","Tue Dec 01 18:30:22 MSK 2020","Tue Dec 01 18:30:26 MSK 2020","4657","","SignUpTemplate integration tests","","SignUpTemplate integration tests","should not render links to old dbo","should not render links to old dbo",""
"passed","Tue Dec 01 17:14:00 MSK 2020","Tue Dec 01 17:14:21 MSK 2020","20747","","Переводы по номеру карты - интеграционные тесты","","Переводы по номеру карты - интеграционные тесты","Не должна отображаться ошибка при вводе номера карты","Не должна отображаться ошибка при вводе номера карты",""
"passed","Tue Dec 01 17:54:09 MSK 2020","Tue Dec 01 17:55:36 MSK 2020","87248","","Переводы SWIFT - интеграционные тесты","","Переводы SWIFT - интеграционные тесты","Выгрузка квитанции на email со страницы успешного перевода SWIFT (со счета)","Выгрузка квитанции на email со страницы успешного перевода SWIFT (со счета)",""
"passed","Tue Dec 01 18:32:05 MSK 2020","Tue Dec 01 18:32:35 MSK 2020","29711","","Отображение кредитной карты - интеграционные тесты","","Отображение кредитной карты - интеграционные тесты","Кредитная карта должна отображаться корректно","Кредитная карта должна отображаться корректно",""
"passed","Tue Dec 01 18:22:42 MSK 2020","Tue Dec 01 18:23:07 MSK 2020","25713","","История операций - интеграционные тесты","","История операций - интеграционные тесты","Должны отображаться кнопки в нижней части развернутой транзакции в Истории операций","Должны отображаться кнопки в нижней части развернутой транзакции в Истории операций",""
"passed","Tue Dec 01 18:31:18 MSK 2020","Tue Dec 01 18:31:43 MSK 2020","24941","","Отображение вклада - интеграционные тесты","","Отображение вклада - интеграционные тесты","Вклад должен отображаться корректно","Вклад должен отображаться корректно",""
"skipped","Tue Dec 01 18:11:26 MSK 2020","Tue Dec 01 18:11:26 MSK 2020","0","","Интеграционные тесты входа в приложение","","Интеграционные тесты входа в приложение","Ошибка при входе по логину/паролю - верный логин, но неверный пароль","Ошибка при входе по логину/паролю - верный логин, но неверный пароль",""
"passed","Tue Dec 01 18:09:38 MSK 2020","Tue Dec 01 18:09:47 MSK 2020","8378","","Интеграционные тесты входа в приложение Обработка ошибок","","Интеграционные тесты входа в приложение Обработка ошибок","Должна отобразится ошибка с номером 1106","Должна отобразится ошибка с номером 1106",""
"failed","Tue Dec 01 17:39:56 MSK 2020","Tue Dec 01 17:39:56 MSK 2020","14","","Переводы в другой банк физическим лицам - интеграционные тесты","","Переводы в другой банк физическим лицам - интеграционные тесты","Выгрузка квитанции со страницы успешного перевода В другой банк - Людям","Выгрузка квитанции со страницы успешного перевода В другой банк - Людям",""
"passed","Tue Dec 01 18:04:47 MSK 2020","Tue Dec 01 18:05:08 MSK 2020","20761","","Депозиты - Калькулятор - интеграционные тесты","","Депозиты - Калькулятор - интеграционные тесты","Пользователю отображается список вкладов с выплатой процентов на вклад","Пользователю отображается список вкладов с выплатой процентов на вклад",""
"passed","Tue Dec 01 17:21:47 MSK 2020","Tue Dec 01 17:23:48 MSK 2020","120701","","Переводы по номеру карты клиенту банка - интеграционные тесты","","Переводы по номеру карты клиенту банка - интеграционные тесты","Выгрузка квитанции на email со страницы успешного перевода Клиенту ОТП-банка по номеру карты (со счета)","Выгрузка квитанции на email со страницы успешного перевода Клиенту ОТП-банка по номеру карты (со счета)",""
"failed","Tue Dec 01 17:25:34 MSK 2020","Tue Dec 01 17:29:04 MSK 2020","209674","","Переводы по номеру телефона клиенту банка - интеграционные тесты","","Переводы по номеру телефона клиенту банка - интеграционные тесты","Выгрузка квитанции со страницы успешного перевода Клиенту ОТП-банка по номеру телефона (с карты)","Выгрузка квитанции со страницы успешного перевода Клиенту ОТП-банка по номеру телефона (с карты)",""
"skipped","Tue Dec 01 18:30:21 MSK 2020","Tue Dec 01 18:30:21 MSK 2020","0","","LimitsForm integration tests","","LimitsForm integration tests","should render no errors and button should be enabled","should render no errors and button should be enabled",""
"failed","Tue Dec 01 18:06:14 MSK 2020","Tue Dec 01 18:06:34 MSK 2020","20308","","Депозиты - Калькулятор - интеграционные тесты","","Депозиты - Калькулятор - интеграционные тесты","Пользователю отображается список вкладов на основе набора параметров 3","Пользователю отображается список вкладов на основе набора параметров 3",""
"failed","Tue Dec 01 18:02:56 MSK 2020","Tue Dec 01 18:03:22 MSK 2020","25653","","Депозиты - Калькулятор - интеграционные тесты","","Депозиты - Калькулятор - интеграционные тесты","Пользователю отображается список вкладов на основе выбранного срока","Пользователю отображается список вкладов на основе выбранного срока",""
"passed","Tue Dec 01 18:10:38 MSK 2020","Tue Dec 01 18:10:53 MSK 2020","15106","","Интеграционные тесты входа в приложение","","Интеграционные тесты входа в приложение","Успешный вход по продукту через счет/телефон","Успешный вход по продукту через счет/телефон",""
