"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 02 11:25:37 MSK 2020","Mon Nov 02 11:26:59 MSK 2020","82035","","Переводы между своими счетами - интеграционные тесты","","Переводы между своими счетами - интеграционные тесты","Выгрузка квитанции в pdf со страницы успешного перевода Между своими счетами (со счета на карту) с конверсией","Выгрузка квитанции в pdf со страницы успешного перевода Между своими счетами (со счета на карту) с конверсией",""
"passed","Mon Nov 02 11:53:00 MSK 2020","Mon Nov 02 11:53:20 MSK 2020","19772","","Депозиты - Калькулятор - интеграционные тесты","","Депозиты - Калькулятор - интеграционные тесты","Пользователю отображается список вкладов с выплатой процентов на вклад","Пользователю отображается список вкладов с выплатой процентов на вклад",""
"passed","Mon Nov 02 11:01:38 MSK 2020","Mon Nov 02 11:01:51 MSK 2020","13099","","Интеграционные тесты входа в приложение","","Интеграционные тесты входа в приложение","Успешный вход по продукту через карту/телефон","Успешный вход по продукту через карту/телефон",""
"passed","Mon Nov 02 11:58:47 MSK 2020","Mon Nov 02 11:59:13 MSK 2020","25705","","Открытие накопительного счета - интеграционные тесты","","Открытие накопительного счета - интеграционные тесты","Открытие накопительного счета в долларах с 0 долларов","Открытие накопительного счета в долларах с 0 долларов",""
"passed","Mon Nov 02 11:55:43 MSK 2020","Mon Nov 02 11:57:30 MSK 2020","106984","","NotificationsForm integration tests","","NotificationsForm integration tests","Изменение типа нотификации должно проходить успешно","Изменение типа нотификации должно проходить успешно",""
"passed","Mon Nov 02 11:57:30 MSK 2020","Mon Nov 02 11:58:47 MSK 2020","76693","","Открытие накопительного счета - интеграционные тесты","","Открытие накопительного счета - интеграционные тесты","Открытие накопительного счета в рублях c 0 рублей","Открытие накопительного счета в рублях c 0 рублей",""
"passed","Mon Nov 02 12:32:46 MSK 2020","Mon Nov 02 12:33:10 MSK 2020","24693","","Разблокировка карты - интеграционные тесты","","Разблокировка карты - интеграционные тесты","Разблокировка должна пройти успешно","Разблокировка должна пройти успешно",""
"passed","Mon Nov 02 11:48:30 MSK 2020","Mon Nov 02 11:49:38 MSK 2020","68459","","Переводы SWIFT - интеграционные тесты","","Переводы SWIFT - интеграционные тесты","Выгрузка квитанции на email со страницы успешного перевода SWIFT (со счета)","Выгрузка квитанции на email со страницы успешного перевода SWIFT (со счета)",""
"passed","Mon Nov 02 12:34:58 MSK 2020","Mon Nov 02 12:35:02 MSK 2020","4144","","SignUpTemplate integration tests","","SignUpTemplate integration tests","should not render links to old dbo","should not render links to old dbo",""
"skipped","Mon Nov 02 11:02:35 MSK 2020","Mon Nov 02 11:02:35 MSK 2020","0","","Интеграционные тесты входа в приложение","","Интеграционные тесты входа в приложение","Ошибка при входе по логину/паролю - верный логин, но неверный пароль","Ошибка при входе по логину/паролю - верный логин, но неверный пароль",""
"passed","Mon Nov 02 12:22:14 MSK 2020","Mon Nov 02 12:22:34 MSK 2020","20022","","DocumentsCard integration tests","","DocumentsCard integration tests","Манипуляции с документом должны пройти успешно","Манипуляции с документом должны пройти успешно",""
"passed","Mon Nov 02 11:15:52 MSK 2020","Mon Nov 02 11:17:33 MSK 2020","101112","","Переводы по номеру телефона клиенту банка - интеграционные тесты","","Переводы по номеру телефона клиенту банка - интеграционные тесты","Выгрузка квитанции со страницы успешного перевода Клиенту ОТП-банка по номеру телефона (с карты)","Выгрузка квитанции со страницы успешного перевода Клиенту ОТП-банка по номеру телефона (с карты)",""
"passed","Mon Nov 02 11:54:01 MSK 2020","Mon Nov 02 11:54:23 MSK 2020","21732","","Депозиты - Калькулятор - интеграционные тесты","","Депозиты - Калькулятор - интеграционные тесты","Пользователю отображается список вкладов на основе набора параметров 2","Пользователю отображается список вкладов на основе набора параметров 2",""
"passed","Mon Nov 02 11:17:33 MSK 2020","Mon Nov 02 11:19:25 MSK 2020","112170","","Переводы по номеру телефона клиенту банка - интеграционные тесты","","Переводы по номеру телефона клиенту банка - интеграционные тесты","Выгрузка квитанции на email со страницы успешного перевода Клиенту ОТП-банка по номеру телефона (с карты)","Выгрузка квитанции на email со страницы успешного перевода Клиенту ОТП-банка по номеру телефона (с карты)",""
"passed","Mon Nov 02 11:24:07 MSK 2020","Mon Nov 02 11:25:37 MSK 2020","89711","","Переводы по номеру счета клиенту банка - интеграционные тесты","","Переводы по номеру счета клиенту банка - интеграционные тесты","Проверить в ленте операций отображение операции перевода Клиенту ОТП-банка по номеру счета (с CASH-кредита)","Проверить в ленте операций отображение операции перевода Клиенту ОТП-банка по номеру счета (с CASH-кредита)",""
"passed","Mon Nov 02 11:02:04 MSK 2020","Mon Nov 02 11:02:12 MSK 2020","7976","","Интеграционные тесты входа в приложение","","Интеграционные тесты входа в приложение","Ошибка при входе по логину/паролю - без логина","Ошибка при входе по логину/паролю - без логина",""
"skipped","Mon Nov 02 11:02:35 MSK 2020","Mon Nov 02 11:02:35 MSK 2020","0","","Интеграционные тесты входа в приложение","","Интеграционные тесты входа в приложение","Ошибка при входе по логину/паролю - блокировка при превышении попыток ввода неверного пароля","Ошибка при входе по логину/паролю - блокировка при превышении попыток ввода неверного пароля",""
"passed","Mon Nov 02 11:34:56 MSK 2020","Mon Nov 02 11:36:29 MSK 2020","93105","","Переводы в другой банк организациям - интеграционные тесты","","Переводы в другой банк организациям - интеграционные тесты","Выгрузка квитанции со страницы успешного перевода В другой банк - Организациям","Выгрузка квитанции со страницы успешного перевода В другой банк - Организациям",""
"passed","Mon Nov 02 12:05:05 MSK 2020","Mon Nov 02 12:06:20 MSK 2020","74570","","Проведение переводов через продукт Сохранение продукта при переходе по закладкам в переводе","","Проведение переводов через продукт Сохранение продукта при переходе по закладкам в переводе","В другой банк","В другой банк",""
"passed","Mon Nov 02 12:04:23 MSK 2020","Mon Nov 02 12:05:05 MSK 2020","42148","","Проведение переводов через продукт Сохранение продукта при переходе по закладкам в переводе","","Проведение переводов через продукт Сохранение продукта при переходе по закладкам в переводе","Клиенту банка","Клиенту банка",""
"passed","Mon Nov 02 11:38:37 MSK 2020","Mon Nov 02 11:40:15 MSK 2020","97227","","Переводы в другой банк организациям - интеграционные тесты","","Переводы в другой банк организациям - интеграционные тесты","Проверить в ленте операций отображение операции перевода В другой банк - Организациям","Проверить в ленте операций отображение операции перевода В другой банк - Организациям",""
"passed","Mon Nov 02 11:13:56 MSK 2020","Mon Nov 02 11:15:52 MSK 2020","116044","","Переводы по номеру карты клиенту банка - интеграционные тесты","","Переводы по номеру карты клиенту банка - интеграционные тесты","Проверить в ленте операций отображение операции перевода Клиенту ОТП-банка по номеру карты (со счета)","Проверить в ленте операций отображение операции перевода Клиенту ОТП-банка по номеру карты (со счета)",""
"passed","Mon Nov 02 11:50:57 MSK 2020","Mon Nov 02 11:51:42 MSK 2020","45449","","Депозиты - Калькулятор - интеграционные тесты","","Депозиты - Калькулятор - интеграционные тесты","Пользователю отображается список вкладов на основе выбранного срока","Пользователю отображается список вкладов на основе выбранного срока",""
"passed","Mon Nov 02 11:02:12 MSK 2020","Mon Nov 02 11:02:20 MSK 2020","8086","","Интеграционные тесты входа в приложение","","Интеграционные тесты входа в приложение","Ошибка при входе по логину/паролю - без пароля","Ошибка при входе по логину/паролю - без пароля",""
"failed","Mon Nov 02 11:02:43 MSK 2020","Mon Nov 02 11:02:43 MSK 2020","45","","Интеграционные тесты входа в приложение","","Интеграционные тесты входа в приложение","Ошибка при входе по продукту - без телефона","Ошибка при входе по продукту - без телефона",""
"passed","Mon Nov 02 12:22:35 MSK 2020","Mon Nov 02 12:23:24 MSK 2020","49262","","Security integration tests","","Security integration tests","Изменение пароля через профиль у клиента с неверефицированным номером телефона","Изменение пароля через профиль у клиента с неверефицированным номером телефона",""
